"customer_id","quarter","customer_lifetime_value_quarterly"
1766,"2024-01-01 00:00:00+02","0.00"
9880,"2023-07-01 00:00:00+03","36872.67"
6790,"2022-04-01 00:00:00+03","0.00"
6970,"2023-04-01 00:00:00+03","58862.00"
3700,"2023-01-01 00:00:00+02","65562.67"
867,"2023-04-01 00:00:00+03","55226.67"
3771,"2023-10-01 00:00:00+03","0.00"
8782,"2022-04-01 00:00:00+03","70401.33"
9303,"2022-07-01 00:00:00+03","0.00"
7437,"2022-07-01 00:00:00+03","0.00"
3618,"2023-07-01 00:00:00+03","0.00"
777,"2022-07-01 00:00:00+03","52262.67"
8054,"2023-04-01 00:00:00+03","0.00"
1087,"2022-07-01 00:00:00+03","0.00"
9910,"2023-01-01 00:00:00+02","0.00"
2723,"2024-01-01 00:00:00+02","54625.00"
4761,"2023-10-01 00:00:00+03","0.00"
5861,"2022-07-01 00:00:00+03","0.00"
7607,"2022-07-01 00:00:00+03","0.00"
6796,"2024-01-01 00:00:00+02","0.00"
235,"2023-04-01 00:00:00+03","0.00"
91,"2022-07-01 00:00:00+03","0.00"
8310,"2023-01-01 00:00:00+02","0.00"
2191,"2024-01-01 00:00:00+02","0.00"
6239,"2023-07-01 00:00:00+03","60844.33"
3887,"2023-07-01 00:00:00+03","0.00"
8414,"2023-10-01 00:00:00+03","42826.00"
9461,"2023-04-01 00:00:00+03","0.00"
7833,"2023-01-01 00:00:00+02","0.00"
1974,"2023-10-01 00:00:00+03","0.00"
253,"2024-01-01 00:00:00+02","6529.67"
188,"2023-04-01 00:00:00+03","0.00"
4971,"2023-10-01 00:00:00+03","0.00"
836,"2024-01-01 00:00:00+02","0.00"
7849,"2024-01-01 00:00:00+02","0.00"
6318,"2022-07-01 00:00:00+03","17796.67"
9783,"2023-01-01 00:00:00+02","525.67"
4435,"2022-10-01 00:00:00+03","13971.33"
9013,"2022-10-01 00:00:00+03","12008.00"
4729,"2023-04-01 00:00:00+03","62016.00"
3073,"2022-04-01 00:00:00+03","0.00"
3303,"2022-10-01 00:00:00+03","0.00"
3821,"2024-01-01 00:00:00+02","12812.33"
4269,"2023-10-01 00:00:00+03","31755.33"
1841,"2024-01-01 00:00:00+02","41356.67"
993,"2024-01-01 00:00:00+02","32806.67"
86,"2023-01-01 00:00:00+02","0.00"
8428,"2022-10-01 00:00:00+03","0.00"
3426,"2024-01-01 00:00:00+02","18829.00"
3173,"2023-10-01 00:00:00+03","36739.67"
3687,"2023-01-01 00:00:00+02","9766.00"
5254,"2022-07-01 00:00:00+03","0.00"
643,"2022-10-01 00:00:00+03","0.00"
4635,"2023-04-01 00:00:00+03","0.00"
4566,"2023-01-01 00:00:00+02","92004.33"
8773,"2024-01-01 00:00:00+02","11799.00"
5996,"2023-01-01 00:00:00+02","0.00"
9138,"2022-07-01 00:00:00+03","0.00"
8263,"2022-10-01 00:00:00+03","12337.33"
1280,"2023-07-01 00:00:00+03","10272.67"
7829,"2022-04-01 00:00:00+03","0.00"
6112,"2023-10-01 00:00:00+03","15839.67"
1610,"2022-10-01 00:00:00+03","57684.00"
2708,"2023-04-01 00:00:00+03","0.00"
9336,"2023-10-01 00:00:00+03","0.00"
6733,"2023-04-01 00:00:00+03","95342.00"
5523,"2023-10-01 00:00:00+03","0.00"
4856,"2023-01-01 00:00:00+02","39779.67"
5060,"2023-04-01 00:00:00+03","0.00"
4062,"2022-10-01 00:00:00+03","0.00"
7409,"2022-10-01 00:00:00+03","0.00"
9162,"2023-01-01 00:00:00+02","20000.67"
9351,"2022-07-01 00:00:00+03","0.00"
2297,"2022-07-01 00:00:00+03","4338.33"
9326,"2022-07-01 00:00:00+03","0.00"
7755,"2023-10-01 00:00:00+03","0.00"
5492,"2023-07-01 00:00:00+03","46575.33"
3984,"2023-10-01 00:00:00+03","0.00"
9471,"2023-04-01 00:00:00+03","10152.33"
984,"2022-07-01 00:00:00+03","0.00"
1275,"2022-07-01 00:00:00+03","0.00"
1345,"2023-07-01 00:00:00+03","0.00"
2597,"2022-10-01 00:00:00+03","0.00"
896,"2023-04-01 00:00:00+03","0.00"
6710,"2022-04-01 00:00:00+03","0.00"
7881,"2022-07-01 00:00:00+03","15928.33"
6451,"2022-04-01 00:00:00+03","55087.33"
8268,"2022-04-01 00:00:00+03","56506.00"
4205,"2023-04-01 00:00:00+03","46334.67"
2677,"2023-10-01 00:00:00+03","0.00"
3214,"2022-07-01 00:00:00+03","0.00"
5682,"2023-10-01 00:00:00+03","0.00"
3273,"2024-01-01 00:00:00+02","0.00"
8356,"2023-07-01 00:00:00+03","19690.33"
1734,"2022-07-01 00:00:00+03","35897.33"
9133,"2024-01-01 00:00:00+02","0.00"
6846,"2022-07-01 00:00:00+03","0.00"
8114,"2022-07-01 00:00:00+03","0.00"
7420,"2023-07-01 00:00:00+03","74511.67"
9759,"2023-10-01 00:00:00+03","0.00"
2664,"2023-01-01 00:00:00+02","0.00"
7377,"2022-10-01 00:00:00+03","18860.67"
8889,"2023-04-01 00:00:00+03","0.00"
7483,"2023-10-01 00:00:00+03","0.00"
6675,"2023-01-01 00:00:00+02","17727.00"
6842,"2023-07-01 00:00:00+03","0.00"
8624,"2023-01-01 00:00:00+02","0.00"
3482,"2022-10-01 00:00:00+03","51629.33"
7487,"2023-07-01 00:00:00+03","0.00"
7185,"2023-07-01 00:00:00+03","0.00"
729,"2023-01-01 00:00:00+02","0.00"
179,"2022-01-01 00:00:00+02","0.00"
2334,"2023-04-01 00:00:00+03","0.00"
7284,"2022-07-01 00:00:00+03","49248.00"
9460,"2023-10-01 00:00:00+03","0.00"
9825,"2023-07-01 00:00:00+03","51977.67"
5647,"2023-01-01 00:00:00+02","0.00"
71,"2024-01-01 00:00:00+02","0.00"
586,"2023-07-01 00:00:00+03","0.00"
1197,"2024-01-01 00:00:00+02","0.00"
4512,"2022-04-01 00:00:00+03","0.00"
9398,"2023-04-01 00:00:00+03","0.00"
4484,"2023-04-01 00:00:00+03","33851.67"
2930,"2024-01-01 00:00:00+02","0.00"
7507,"2022-07-01 00:00:00+03","0.00"
7592,"2022-04-01 00:00:00+03","41603.67"
2628,"2022-10-01 00:00:00+03","0.00"
6819,"2023-01-01 00:00:00+02","29361.33"
46,"2022-10-01 00:00:00+03","0.00"
2552,"2022-07-01 00:00:00+03","0.00"
6928,"2022-04-01 00:00:00+03","0.00"
3700,"2024-01-01 00:00:00+02","0.00"
3888,"2023-01-01 00:00:00+02","0.00"
491,"2023-07-01 00:00:00+03","0.00"
4334,"2023-07-01 00:00:00+03","5370.67"
1788,"2022-07-01 00:00:00+03","0.00"
8998,"2023-01-01 00:00:00+02","0.00"
307,"2022-10-01 00:00:00+03","0.00"
2259,"2023-07-01 00:00:00+03","18620.00"
1,"2023-07-01 00:00:00+03","5573.33"
7690,"2023-07-01 00:00:00+03","0.00"
2880,"2023-04-01 00:00:00+03","0.00"
2543,"2023-04-01 00:00:00+03","0.00"
2914,"2023-01-01 00:00:00+02","0.00"
1368,"2024-01-01 00:00:00+02","0.00"
5890,"2024-01-01 00:00:00+02","51971.33"
662,"2022-07-01 00:00:00+03","0.00"
6738,"2022-07-01 00:00:00+03","59495.33"
1018,"2023-10-01 00:00:00+03","0.00"
2315,"2022-04-01 00:00:00+03","0.00"
1127,"2022-10-01 00:00:00+03","0.00"
5161,"2024-01-01 00:00:00+02","0.00"
9657,"2023-07-01 00:00:00+03","29963.00"
682,"2022-10-01 00:00:00+03","0.00"
6726,"2022-10-01 00:00:00+03","15314.00"
5708,"2024-01-01 00:00:00+02","147104.33"
2954,"2023-04-01 00:00:00+03","75955.67"
6963,"2023-07-01 00:00:00+03","0.00"
8369,"2022-04-01 00:00:00+03","0.00"
3633,"2022-10-01 00:00:00+03","0.00"
3635,"2023-01-01 00:00:00+02","0.00"
2400,"2022-10-01 00:00:00+03","0.00"
7732,"2023-07-01 00:00:00+03","0.00"
2911,"2024-01-01 00:00:00+02","0.00"
4061,"2022-10-01 00:00:00+03","49590.00"
2093,"2022-07-01 00:00:00+03","0.00"
3625,"2023-04-01 00:00:00+03","4933.67"
4546,"2024-01-01 00:00:00+02","39817.67"
574,"2023-10-01 00:00:00+03","2014.00"
9492,"2022-04-01 00:00:00+03","0.00"
5005,"2023-10-01 00:00:00+03","34624.33"
5209,"2023-10-01 00:00:00+03","0.00"
6611,"2023-01-01 00:00:00+02","12293.00"
5538,"2023-07-01 00:00:00+03","0.00"
9346,"2022-10-01 00:00:00+03","33009.33"
5628,"2023-10-01 00:00:00+03","0.00"
2081,"2023-10-01 00:00:00+03","0.00"
7848,"2022-10-01 00:00:00+03","92846.67"
3305,"2023-10-01 00:00:00+03","17898.00"
7223,"2022-10-01 00:00:00+03","40166.00"
6935,"2022-10-01 00:00:00+03","53979.00"
2162,"2023-01-01 00:00:00+02","60648.00"
2655,"2022-04-01 00:00:00+03","73960.67"
1008,"2024-01-01 00:00:00+02","26321.33"
1222,"2023-10-01 00:00:00+03","0.00"
3862,"2022-07-01 00:00:00+03","0.00"
8725,"2022-10-01 00:00:00+03","39279.33"
7458,"2023-10-01 00:00:00+03","0.00"
302,"2022-07-01 00:00:00+03","53858.67"
1191,"2024-01-01 00:00:00+02","0.00"
6553,"2023-04-01 00:00:00+03","0.00"
1859,"2022-10-01 00:00:00+03","26321.33"
4132,"2023-04-01 00:00:00+03","0.00"
9067,"2022-04-01 00:00:00+03","21660.00"
3102,"2023-01-01 00:00:00+02","97780.33"
9998,"2023-07-01 00:00:00+03","0.00"
2390,"2023-10-01 00:00:00+03","22014.67"
4474,"2022-10-01 00:00:00+03","0.00"
7019,"2024-01-01 00:00:00+02","0.00"
3579,"2022-07-01 00:00:00+03","58944.33"
1235,"2022-07-01 00:00:00+03","58855.67"
3562,"2023-10-01 00:00:00+03","0.00"
3924,"2022-07-01 00:00:00+03","0.00"
403,"2023-01-01 00:00:00+02","62396.00"
7788,"2023-10-01 00:00:00+03","0.00"
325,"2023-10-01 00:00:00+03","0.00"
2457,"2022-07-01 00:00:00+03","55505.33"
1898,"2022-07-01 00:00:00+03","48285.33"
34,"2023-10-01 00:00:00+03","0.00"
4531,"2024-01-01 00:00:00+02","43921.67"
1042,"2023-01-01 00:00:00+02","17163.33"
7019,"2022-07-01 00:00:00+03","0.00"
6347,"2022-07-01 00:00:00+03","0.00"
769,"2023-01-01 00:00:00+02","26682.33"
6291,"2023-01-01 00:00:00+02","0.00"
8627,"2023-07-01 00:00:00+03","0.00"
5750,"2022-07-01 00:00:00+03","0.00"
1286,"2022-10-01 00:00:00+03","0.00"
2352,"2022-01-01 00:00:00+02","53922.00"
4262,"2023-04-01 00:00:00+03","119598.67"
898,"2023-04-01 00:00:00+03","0.00"
2445,"2023-01-01 00:00:00+02","1425.00"
6065,"2023-10-01 00:00:00+03","6257.33"
9202,"2023-01-01 00:00:00+02","46360.00"
19,"2024-01-01 00:00:00+02","110846.00"
7119,"2022-10-01 00:00:00+03","24130.00"
1045,"2022-07-01 00:00:00+03","0.00"
345,"2023-04-01 00:00:00+03","61566.33"
2683,"2024-01-01 00:00:00+02","0.00"
6584,"2022-07-01 00:00:00+03","15991.67"
3291,"2023-01-01 00:00:00+02","0.00"
1592,"2023-01-01 00:00:00+02","0.00"
7183,"2023-10-01 00:00:00+03","5484.67"
7189,"2023-04-01 00:00:00+03","27353.67"
1761,"2023-04-01 00:00:00+03","0.00"
471,"2024-01-01 00:00:00+02","0.00"
6254,"2023-01-01 00:00:00+02","20551.67"
9375,"2023-04-01 00:00:00+03","0.00"
5969,"2024-01-01 00:00:00+02","0.00"
7662,"2023-10-01 00:00:00+03","0.00"
3099,"2023-07-01 00:00:00+03","0.00"
1749,"2022-10-01 00:00:00+03","0.00"
5337,"2023-10-01 00:00:00+03","0.00"
9358,"2022-07-01 00:00:00+03","0.00"
6437,"2023-04-01 00:00:00+03","28170.67"
4605,"2023-07-01 00:00:00+03","44213.00"
4664,"2022-07-01 00:00:00+03","0.00"
5015,"2022-10-01 00:00:00+03","27524.67"
9020,"2023-04-01 00:00:00+03","13388.67"
2863,"2023-04-01 00:00:00+03","0.00"
342,"2022-07-01 00:00:00+03","0.00"
8527,"2023-10-01 00:00:00+03","106862.33"
1348,"2023-01-01 00:00:00+02","15238.00"
7547,"2023-10-01 00:00:00+03","0.00"
5752,"2024-01-01 00:00:00+02","73454.00"
3144,"2023-10-01 00:00:00+03","0.00"
632,"2022-04-01 00:00:00+03","0.00"
7060,"2022-07-01 00:00:00+03","24187.00"
672,"2022-07-01 00:00:00+03","26093.33"
4931,"2022-10-01 00:00:00+03","0.00"
2666,"2022-10-01 00:00:00+03","47645.67"
9980,"2023-04-01 00:00:00+03","443.33"
6438,"2024-01-01 00:00:00+02","0.00"
7581,"2022-04-01 00:00:00+03","0.00"
4498,"2024-01-01 00:00:00+02","0.00"
5777,"2022-04-01 00:00:00+03","30343.00"
8687,"2023-04-01 00:00:00+03","0.00"
2961,"2023-07-01 00:00:00+03","0.00"
8466,"2023-10-01 00:00:00+03","0.00"
7767,"2023-01-01 00:00:00+02","0.00"
9774,"2022-10-01 00:00:00+03","0.00"
7275,"2023-07-01 00:00:00+03","26384.67"
4712,"2023-10-01 00:00:00+03","0.00"
3941,"2022-07-01 00:00:00+03","0.00"
5560,"2023-04-01 00:00:00+03","0.00"
5537,"2023-04-01 00:00:00+03","33041.00"
5952,"2023-10-01 00:00:00+03","85291.00"
1987,"2023-01-01 00:00:00+02","0.00"
8341,"2022-07-01 00:00:00+03","59381.33"
4618,"2023-07-01 00:00:00+03","0.00"
7420,"2023-04-01 00:00:00+03","49735.67"
1871,"2023-04-01 00:00:00+03","54960.67"
1610,"2023-04-01 00:00:00+03","0.00"
6038,"2022-07-01 00:00:00+03","0.00"
1282,"2023-10-01 00:00:00+03","0.00"
8975,"2022-10-01 00:00:00+03","16359.00"
7408,"2022-07-01 00:00:00+03","0.00"
9405,"2023-07-01 00:00:00+03","0.00"
9327,"2024-01-01 00:00:00+02","0.00"
7973,"2023-07-01 00:00:00+03","25941.33"
4959,"2023-04-01 00:00:00+03","52991.00"
5673,"2023-07-01 00:00:00+03","0.00"
1888,"2023-01-01 00:00:00+02","61249.67"
1075,"2022-04-01 00:00:00+03","40280.00"
8553,"2023-07-01 00:00:00+03","51629.33"
9059,"2022-10-01 00:00:00+03","61940.00"
2852,"2023-10-01 00:00:00+03","0.00"
516,"2022-07-01 00:00:00+03","4446.00"
5310,"2023-01-01 00:00:00+02","0.00"
7204,"2022-07-01 00:00:00+03","27303.00"
1688,"2023-10-01 00:00:00+03","0.00"
8741,"2022-07-01 00:00:00+03","0.00"
9922,"2023-07-01 00:00:00+03","35751.67"
8251,"2022-07-01 00:00:00+03","0.00"
2594,"2023-01-01 00:00:00+02","0.00"
8553,"2022-10-01 00:00:00+03","43092.00"
3356,"2023-10-01 00:00:00+03","0.00"
2281,"2023-01-01 00:00:00+02","0.00"
4247,"2022-10-01 00:00:00+03","0.00"
235,"2022-01-01 00:00:00+02","27645.00"
1705,"2023-10-01 00:00:00+03","0.00"
5258,"2022-10-01 00:00:00+03","0.00"
8129,"2022-04-01 00:00:00+03","0.00"
3534,"2022-07-01 00:00:00+03","0.00"
8228,"2022-07-01 00:00:00+03","37499.67"
5930,"2023-04-01 00:00:00+03","0.00"
4747,"2023-07-01 00:00:00+03","12362.67"
4245,"2022-04-01 00:00:00+03","0.00"
6304,"2022-10-01 00:00:00+03","50622.33"
9228,"2023-04-01 00:00:00+03","0.00"
2862,"2023-07-01 00:00:00+03","46689.33"
4211,"2023-10-01 00:00:00+03","62497.33"
7302,"2023-07-01 00:00:00+03","95557.33"
2680,"2022-10-01 00:00:00+03","0.00"
4875,"2024-01-01 00:00:00+02","29652.67"
4286,"2023-10-01 00:00:00+03","30609.00"
9261,"2023-10-01 00:00:00+03","38842.33"
7973,"2022-04-01 00:00:00+03","8455.00"
6888,"2023-07-01 00:00:00+03","55258.33"
5085,"2023-07-01 00:00:00+03","8917.33"
7161,"2023-04-01 00:00:00+03","34339.33"
5639,"2022-04-01 00:00:00+03","0.00"
5160,"2023-01-01 00:00:00+02","46695.67"
7172,"2022-10-01 00:00:00+03","0.00"
3686,"2023-07-01 00:00:00+03","0.00"
5315,"2022-07-01 00:00:00+03","0.00"
4970,"2022-04-01 00:00:00+03","0.00"
5325,"2023-04-01 00:00:00+03","0.00"
1316,"2023-07-01 00:00:00+03","0.00"
809,"2023-04-01 00:00:00+03","10158.67"
2981,"2022-07-01 00:00:00+03","33212.00"
1222,"2022-10-01 00:00:00+03","35929.00"
4479,"2023-04-01 00:00:00+03","38012.67"
6362,"2023-04-01 00:00:00+03","0.00"
1813,"2023-07-01 00:00:00+03","0.00"
1052,"2024-01-01 00:00:00+02","42794.33"
7257,"2023-01-01 00:00:00+02","0.00"
612,"2023-07-01 00:00:00+03","0.00"
6073,"2023-01-01 00:00:00+02","0.00"
5789,"2022-04-01 00:00:00+03","62953.33"
7827,"2023-10-01 00:00:00+03","5047.67"
5647,"2024-01-01 00:00:00+02","0.00"
2504,"2022-10-01 00:00:00+03","18259.00"
7214,"2022-07-01 00:00:00+03","0.00"
1272,"2023-04-01 00:00:00+03","35580.67"
2642,"2022-04-01 00:00:00+03","0.00"
5735,"2023-10-01 00:00:00+03","0.00"
8172,"2022-04-01 00:00:00+03","0.00"
72,"2023-04-01 00:00:00+03","0.00"
4649,"2023-04-01 00:00:00+03","0.00"
4159,"2023-07-01 00:00:00+03","0.00"
6523,"2024-01-01 00:00:00+02","22926.67"
2583,"2023-07-01 00:00:00+03","45403.67"
3393,"2023-07-01 00:00:00+03","15985.33"
2589,"2022-04-01 00:00:00+03","70433.00"
8318,"2022-10-01 00:00:00+03","0.00"
1512,"2024-01-01 00:00:00+02","0.00"
4949,"2023-07-01 00:00:00+03","36404.00"
416,"2022-10-01 00:00:00+03","0.00"
1819,"2023-01-01 00:00:00+02","0.00"
961,"2022-10-01 00:00:00+03","0.00"
7283,"2023-01-01 00:00:00+02","28538.00"
7425,"2023-10-01 00:00:00+03","30989.00"
9350,"2022-01-01 00:00:00+02","0.00"
3367,"2022-07-01 00:00:00+03","49298.67"
5918,"2023-07-01 00:00:00+03","0.00"
9240,"2022-04-01 00:00:00+03","76354.67"
9458,"2023-10-01 00:00:00+03","0.00"
4161,"2023-04-01 00:00:00+03","0.00"
7200,"2024-01-01 00:00:00+02","0.00"
2737,"2022-04-01 00:00:00+03","0.00"
9516,"2022-07-01 00:00:00+03","45695.00"
1980,"2022-10-01 00:00:00+03","0.00"
3060,"2022-04-01 00:00:00+03","0.00"
4621,"2023-07-01 00:00:00+03","33269.00"
1087,"2023-07-01 00:00:00+03","0.00"
5596,"2023-01-01 00:00:00+02","0.00"
7223,"2022-07-01 00:00:00+03","0.00"
3386,"2022-07-01 00:00:00+03","0.00"
3044,"2023-10-01 00:00:00+03","51844.67"
9052,"2024-01-01 00:00:00+02","43909.00"
9456,"2023-07-01 00:00:00+03","0.00"
5991,"2023-10-01 00:00:00+03","0.00"
5212,"2023-07-01 00:00:00+03","0.00"
3473,"2022-04-01 00:00:00+03","186485.00"
2825,"2022-10-01 00:00:00+03","14585.67"
2466,"2022-01-01 00:00:00+02","33332.33"
186,"2023-10-01 00:00:00+03","44802.00"
8539,"2022-04-01 00:00:00+03","0.00"
2933,"2023-07-01 00:00:00+03","35441.33"
2355,"2023-01-01 00:00:00+02","27252.33"
1069,"2023-01-01 00:00:00+02","0.00"
6516,"2023-01-01 00:00:00+02","0.00"
8913,"2023-01-01 00:00:00+02","57221.67"
2810,"2024-01-01 00:00:00+02","0.00"
2896,"2022-07-01 00:00:00+03","30628.00"
2681,"2023-04-01 00:00:00+03","33427.33"
1194,"2022-10-01 00:00:00+03","118522.00"
1122,"2023-10-01 00:00:00+03","53789.00"
4281,"2023-01-01 00:00:00+02","46391.67"
2654,"2023-04-01 00:00:00+03","21090.00"
9490,"2023-10-01 00:00:00+03","0.00"
4483,"2022-04-01 00:00:00+03","0.00"
480,"2022-10-01 00:00:00+03","0.00"
5930,"2022-04-01 00:00:00+03","0.00"
1850,"2023-01-01 00:00:00+02","23275.00"
3926,"2022-07-01 00:00:00+03","44542.33"
4861,"2023-10-01 00:00:00+03","0.00"
2897,"2023-04-01 00:00:00+03","43801.33"
2507,"2023-01-01 00:00:00+02","53485.00"
9067,"2022-10-01 00:00:00+03","0.00"
3374,"2023-10-01 00:00:00+03","0.00"
1433,"2023-01-01 00:00:00+02","0.00"
4264,"2023-07-01 00:00:00+03","0.00"
6206,"2022-07-01 00:00:00+03","0.00"
5389,"2022-04-01 00:00:00+03","29703.33"
2546,"2023-07-01 00:00:00+03","0.00"
9421,"2023-10-01 00:00:00+03","1266.67"
4533,"2024-01-01 00:00:00+02","0.00"
2617,"2023-10-01 00:00:00+03","45973.67"
5647,"2023-04-01 00:00:00+03","0.00"
2686,"2022-04-01 00:00:00+03","0.00"
739,"2022-01-01 00:00:00+02","0.00"
2060,"2022-10-01 00:00:00+03","43149.00"
428,"2022-04-01 00:00:00+03","0.00"
7336,"2023-04-01 00:00:00+03","64093.33"
4113,"2023-04-01 00:00:00+03","29456.33"
3244,"2023-10-01 00:00:00+03","0.00"
776,"2023-04-01 00:00:00+03","15548.33"
8349,"2023-01-01 00:00:00+02","0.00"
4087,"2023-07-01 00:00:00+03","0.00"
52,"2022-10-01 00:00:00+03","102619.00"
7670,"2023-07-01 00:00:00+03","45030.00"
2050,"2023-10-01 00:00:00+03","0.00"
616,"2023-04-01 00:00:00+03","0.00"
8557,"2023-07-01 00:00:00+03","34599.00"
547,"2024-01-01 00:00:00+02","27100.33"
9913,"2024-01-01 00:00:00+02","0.00"
9999,"2022-07-01 00:00:00+03","0.00"
1585,"2023-10-01 00:00:00+03","26657.00"
508,"2022-04-01 00:00:00+03","0.00"
9855,"2022-04-01 00:00:00+03","0.00"
2246,"2023-10-01 00:00:00+03","0.00"
6659,"2024-01-01 00:00:00+02","15111.33"
4543,"2023-04-01 00:00:00+03","31913.67"
4586,"2024-01-01 00:00:00+02","111156.33"
2047,"2022-10-01 00:00:00+03","0.00"
8797,"2023-01-01 00:00:00+02","0.00"
6053,"2024-01-01 00:00:00+02","52218.33"
7684,"2022-10-01 00:00:00+03","0.00"
508,"2024-01-01 00:00:00+02","58615.00"
7518,"2023-10-01 00:00:00+03","47943.33"
1866,"2022-04-01 00:00:00+03","12381.67"
4979,"2023-07-01 00:00:00+03","0.00"
1929,"2024-01-01 00:00:00+02","72751.00"
4894,"2022-07-01 00:00:00+03","8024.33"
2676,"2023-10-01 00:00:00+03","57696.67"
6388,"2022-10-01 00:00:00+03","0.00"
3651,"2023-07-01 00:00:00+03","4959.00"
7555,"2022-04-01 00:00:00+03","0.00"
762,"2023-04-01 00:00:00+03","0.00"
9055,"2023-01-01 00:00:00+02","33573.00"
7910,"2024-01-01 00:00:00+02","0.00"
7708,"2022-04-01 00:00:00+03","0.00"
901,"2022-07-01 00:00:00+03","5453.00"
3995,"2023-10-01 00:00:00+03","9911.67"
6921,"2022-07-01 00:00:00+03","16023.33"
4911,"2022-07-01 00:00:00+03","0.00"
49,"2023-01-01 00:00:00+02","58311.00"
709,"2024-01-01 00:00:00+02","0.00"
8787,"2023-07-01 00:00:00+03","25308.00"
8181,"2022-04-01 00:00:00+03","0.00"
2629,"2022-04-01 00:00:00+03","0.00"
7056,"2022-07-01 00:00:00+03","0.00"
4019,"2022-04-01 00:00:00+03","0.00"
3025,"2022-04-01 00:00:00+03","0.00"
2201,"2022-04-01 00:00:00+03","0.00"
1612,"2023-10-01 00:00:00+03","0.00"
2180,"2022-07-01 00:00:00+03","0.00"
3765,"2024-01-01 00:00:00+02","48418.33"
8816,"2023-07-01 00:00:00+03","798.00"
281,"2024-01-01 00:00:00+02","0.00"
6530,"2023-01-01 00:00:00+02","0.00"
2662,"2023-10-01 00:00:00+03","44960.33"
45,"2023-10-01 00:00:00+03","0.00"
1470,"2023-01-01 00:00:00+02","48551.33"
8933,"2023-04-01 00:00:00+03","0.00"
5179,"2023-07-01 00:00:00+03","52060.00"
9958,"2023-07-01 00:00:00+03","0.00"
144,"2023-07-01 00:00:00+03","15687.67"
1277,"2023-07-01 00:00:00+03","3540.33"
4719,"2023-07-01 00:00:00+03","19228.00"
7467,"2024-01-01 00:00:00+02","0.00"
1101,"2023-07-01 00:00:00+03","0.00"
3502,"2022-04-01 00:00:00+03","40039.33"
9926,"2022-04-01 00:00:00+03","0.00"
8432,"2023-04-01 00:00:00+03","0.00"
6070,"2023-10-01 00:00:00+03","49989.00"
4821,"2023-10-01 00:00:00+03","61655.00"
2348,"2023-04-01 00:00:00+03","8689.33"
2457,"2023-04-01 00:00:00+03","0.00"
2166,"2024-01-01 00:00:00+02","43972.33"
9494,"2023-01-01 00:00:00+02","0.00"
7250,"2022-07-01 00:00:00+03","0.00"
1796,"2024-01-01 00:00:00+02","0.00"
3010,"2023-04-01 00:00:00+03","12831.33"
3124,"2023-04-01 00:00:00+03","0.00"
4369,"2023-04-01 00:00:00+03","0.00"
6898,"2022-04-01 00:00:00+03","58171.67"
6372,"2023-01-01 00:00:00+02","0.00"
6058,"2024-01-01 00:00:00+02","0.00"
8470,"2023-10-01 00:00:00+03","2869.00"
5462,"2023-01-01 00:00:00+02","0.00"
9963,"2022-01-01 00:00:00+02","59242.00"
9856,"2022-10-01 00:00:00+03","0.00"
8801,"2022-07-01 00:00:00+03","6409.33"
2373,"2023-04-01 00:00:00+03","0.00"
6896,"2023-04-01 00:00:00+03","2584.00"
2417,"2023-10-01 00:00:00+03","16796.00"
1126,"2023-07-01 00:00:00+03","0.00"
2589,"2023-04-01 00:00:00+03","79610.00"
7214,"2023-01-01 00:00:00+02","0.00"
8922,"2022-04-01 00:00:00+03","0.00"
8094,"2022-07-01 00:00:00+03","71433.67"
3578,"2023-10-01 00:00:00+03","0.00"
8467,"2023-04-01 00:00:00+03","0.00"
4058,"2023-10-01 00:00:00+03","0.00"
8002,"2022-04-01 00:00:00+03","85259.33"
2486,"2023-10-01 00:00:00+03","0.00"
3149,"2023-04-01 00:00:00+03","0.00"
708,"2023-04-01 00:00:00+03","0.00"
9114,"2023-10-01 00:00:00+03","0.00"
6908,"2022-10-01 00:00:00+03","36119.00"
4227,"2023-01-01 00:00:00+02","10367.67"
2916,"2023-04-01 00:00:00+03","0.00"
7324,"2023-07-01 00:00:00+03","0.00"
5953,"2022-10-01 00:00:00+03","0.00"
1754,"2022-10-01 00:00:00+03","23509.33"
6599,"2023-07-01 00:00:00+03","0.00"
2260,"2024-01-01 00:00:00+02","17904.33"
502,"2022-04-01 00:00:00+03","43864.67"
8012,"2022-04-01 00:00:00+03","0.00"
7663,"2022-10-01 00:00:00+03","0.00"
765,"2023-07-01 00:00:00+03","0.00"
7965,"2023-01-01 00:00:00+02","0.00"
4846,"2022-07-01 00:00:00+03","35017.00"
9051,"2023-04-01 00:00:00+03","31350.00"
7244,"2022-07-01 00:00:00+03","0.00"
2996,"2022-10-01 00:00:00+03","39070.33"
6771,"2023-01-01 00:00:00+02","0.00"
2592,"2023-07-01 00:00:00+03","25897.00"
8346,"2023-10-01 00:00:00+03","29298.00"
3355,"2023-04-01 00:00:00+03","0.00"
941,"2022-10-01 00:00:00+03","99351.00"
4097,"2024-01-01 00:00:00+02","0.00"
3310,"2022-10-01 00:00:00+03","31958.00"
4505,"2023-10-01 00:00:00+03","119921.67"
2085,"2022-10-01 00:00:00+03","0.00"
2561,"2023-01-01 00:00:00+02","0.00"
7801,"2023-10-01 00:00:00+03","0.00"
3728,"2024-01-01 00:00:00+02","104987.67"
8077,"2023-01-01 00:00:00+02","74511.67"
7408,"2023-10-01 00:00:00+03","0.00"
1157,"2022-07-01 00:00:00+03","1539.00"
